594.832	  3.300	  8.340
594.836	  3.300	  8.350
594.840	  3.270	  8.350
594.844	  3.270	  8.365
594.848	  3.280	  8.375
594.852	  3.275	  8.380
594.856	  3.275	  8.385
594.860	  3.275	  8.375
594.864	  3.260	  8.380
594.868	  3.265	  8.395
594.872	  3.225	  8.395
594.876	  3.240	  8.400
594.880	  3.260	  8.405
594.884	  3.250	  8.425
594.888	  3.235	  8.400
594.892	  3.225	  8.395
594.896	  3.215	  8.430
594.900	  3.210	  8.435
594.904	  3.215	  8.440
594.908	  3.215	  8.425
594.912	  3.205	  8.435
594.916	  3.210	  8.460
594.920	  3.215	  8.440
594.924	  3.195	  8.440
594.928	  3.190	  8.460
594.932	  3.195	  8.445
594.936	  3.195	  8.440
594.940	  3.185	  8.440
594.944	  3.200	  8.435
594.948	  3.195	  8.440
594.952	  3.200	  8.410
594.956	  3.205	  8.395
594.960	  3.220	  8.380
594.964	  3.235	  8.375
594.968	  3.240	  8.350
594.972	  3.265	  8.335
594.976	  3.270	  8.320
594.980	  3.300	  8.280
594.984	  3.300	  8.270
594.988	  3.335	  8.270
594.992	  3.355	  8.220
594.996	  3.355	  8.205
595.000	  3.395	  8.180
595.004	  3.405	  8.185
595.008	  3.460	  8.155
595.012	  3.450	  8.150
595.016	  3.475	  8.150
595.020	  3.480	  8.135
595.024	  3.500	  8.110
595.028	  3.505	  8.120
595.032	  3.525	  8.125
595.036	  3.535	  8.145
595.040	  3.540	  8.120
595.044	  3.545	  8.135
595.048	  3.535	  8.120
595.052	  3.550	  8.120
595.056	  3.545	  8.120
595.060	  3.550	  8.125
595.064	  3.530	  8.115
595.068	  3.535	  8.120
595.072	  3.550	  8.120
595.076	  3.570	  8.150
595.080	  3.560	  8.145
595.084	  3.585	  8.145
595.088	  3.575	  8.150
595.092	  3.555	  8.160
595.096	  3.550	  8.180
595.100	  3.535	  8.180
595.104	  3.550	  8.180
595.108	  3.530	  8.175
595.112	  3.510	  8.200
595.116	  3.495	  8.190
595.120	  3.515	  8.190
595.124	  3.510	  8.185
595.128	  3.510	  8.175
595.132	  3.510	  8.175
595.136	  3.515	  8.175
595.140	  3.510	  8.185
595.144	  3.525	  8.180
595.148	  3.520	  8.190
595.152	  3.530	  8.180
595.156	  3.520	  8.185
595.160	  3.525	  8.175
595.164	  3.505	  8.190
595.168	  3.510	  8.190
595.172	  3.485	  8.200
595.176	  3.470	  8.175
595.180	  3.460	  8.190
595.184	  3.470	  8.205
595.188	  3.455	  8.205
595.192	  3.455	  8.200
595.196	  3.400	  8.150
595.200	  3.400	  8.115
595.204	  3.440	  8.125
595.208	  3.460	  8.180
595.212	  3.475	  8.180
595.216	  3.450	  8.200
595.220	  3.445	  8.185
595.224	  3.470	  8.205
595.228	  3.460	  8.200
595.232	  3.455	  8.200
595.236	  3.465	  8.200
595.240	  3.455	  8.175
595.244	  3.455	  8.210
595.248	  3.465	  8.200
595.252	  3.475	  8.200
595.256	  3.475	  8.180
595.260	  3.475	  8.190
595.264	  3.470	  8.170
595.268	  3.475	  8.155
595.272	  3.470	  8.140
595.276	  3.475	  8.135
595.280	  3.500	  8.105
595.284	  3.515	  8.030
595.288	  3.610	  7.870
595.292	  3.725	  7.700
595.296	  3.870	  7.480
595.300	  4.085	  7.270
595.304	  4.305	  6.925
595.308	  4.505	  6.715
595.312	  4.695	  6.490
595.316	  4.800	  6.425
595.320	  4.740	  6.560
595.324	  4.600	  6.885
595.328	  4.480	  7.265
595.332	  4.265	  7.565
595.336	  4.165	  7.770
595.340	  4.050	  7.915
595.344	  3.935	  8.005
595.348	  3.815	  8.110
595.352	  3.695	  8.180
595.356	  3.595	  8.245
595.360	  3.525	  8.270
595.364	  3.460	  8.295
595.368	  3.445	  8.315
595.372	  3.405	  8.320
595.376	  3.385	  8.335
595.380	  3.375	  8.370
595.384	  3.355	  8.370
595.388	  3.350	  8.345
595.392	  3.330	  8.370
595.396	  3.315	  8.395
595.400	  3.330	  8.375
595.404	  3.320	  8.395
595.408	  3.300	  8.395
595.412	  3.305	  8.405
595.416	  3.305	  8.405
595.420	  3.280	  8.400
595.424	  3.280	  8.400
595.428	  3.255	  8.400
595.432	  3.250	  8.415
595.436	  3.265	  8.410
595.440	  3.250	  8.400
595.444	  3.240	  8.425
595.448	  3.250	  8.430
595.452	  3.235	  8.440
595.456	  3.225	  8.440
595.460	  3.250	  8.435
595.464	  3.235	  8.440
595.468	  3.205	  8.450
595.472	  3.190	  8.460
