596.020	 -4.500	  1.870
596.024	 -4.500	  1.860
596.028	 -4.505	  1.835
596.032	 -4.510	  1.805
596.036	 -4.505	  1.805
596.040	 -4.505	  1.850
596.044	 -4.510	  1.885
596.048	 -4.510	  1.870
596.052	 -4.510	  1.870
596.056	 -4.510	  1.870
596.060	 -4.515	  1.870
596.064	 -4.505	  1.870
596.068	 -4.515	  1.840
596.072	 -4.510	  1.850
596.076	 -4.510	  1.860
596.080	 -4.510	  1.875
596.084	 -4.515	  1.885
596.088	 -4.515	  1.880
596.092	 -4.530	  1.860
596.096	 -4.535	  1.860
596.100	 -4.535	  1.870
596.104	 -4.520	  1.870
596.108	 -4.515	  1.885
596.112	 -4.515	  1.860
596.116	 -4.515	  1.870
596.120	 -4.510	  1.835
596.124	 -4.505	  1.840
596.128	 -4.510	  1.840
596.132	 -4.500	  1.860
596.136	 -4.505	  1.860
596.140	 -4.515	  1.855
596.144	 -4.535	  1.850
596.148	 -4.530	  1.835
596.152	 -4.530	  1.860
596.156	 -4.520	  1.850
596.160	 -4.515	  1.860
596.164	 -4.515	  1.840
596.168	 -4.520	  1.840
596.172	 -4.530	  1.835
596.176	 -4.525	  1.830
596.180	 -4.530	  1.835
596.184	 -4.530	  1.840
596.188	 -4.530	  1.875
596.192	 -4.510	  1.895
596.196	 -4.505	  1.900
596.200	 -4.515	  1.885
596.204	 -4.515	  1.870
596.208	 -4.515	  1.850
596.212	 -4.495	  1.860
596.216	 -4.485	  1.885
596.220	 -4.485	  1.950
596.224	 -4.490	  1.970
596.228	 -4.500	  1.990
596.232	 -4.495	  2.010
596.236	 -4.470	  2.030
596.240	 -4.415	  2.050
596.244	 -4.370	  2.085
596.248	 -4.355	  2.130
596.252	 -4.365	  2.180
596.256	 -4.405	  2.230
596.260	 -4.445	  2.270
596.264	 -4.470	  2.285
596.268	 -4.480	  2.275
596.272	 -4.490	  2.220
596.276	 -4.510	  2.160
596.280	 -4.505	  2.125
596.284	 -4.495	  2.095
596.288	 -4.495	  2.105
596.292	 -4.510	  2.105
596.296	 -4.545	  2.095
596.300	 -4.565	  2.065
596.304	 -4.580	  2.030
596.308	 -4.595	  1.990
596.312	 -4.605	  1.930
596.316	 -4.610	  1.915
596.320	 -4.600	  1.870
596.324	 -4.595	  1.840
596.328	 -4.595	  1.810
596.332	 -4.610	  1.795
596.336	 -4.590	  1.790
596.340	 -4.585	  1.780
596.344	 -4.595	  1.775
596.348	 -4.625	  1.790
596.352	 -4.660	  1.800
596.356	 -4.715	  1.780
596.360	 -4.825	  1.770
596.364	 -4.930	  1.750
596.368	 -4.925	  1.755
596.372	 -4.820	  1.755
596.376	 -4.605	  1.745
596.380	 -4.285	  1.710
596.384	 -3.950	  1.650
596.388	 -3.690	  1.630
596.392	 -3.505	  1.675
596.396	 -3.325	  1.765
596.400	 -3.230	  1.870
596.404	 -3.195	  2.070
596.408	 -3.255	  2.370
596.412	 -3.565	  2.660
596.416	 -4.115	  2.900
596.420	 -4.585	  3.150
596.424	 -4.775	  3.230
596.428	 -4.745	  3.085
596.432	 -4.710	  2.685
596.436	 -4.685	  2.245
596.440	 -4.630	  1.900
596.444	 -4.555	  1.550
596.448	 -4.525	  1.350
596.452	 -4.550	  1.245
596.456	 -4.585	  1.245
596.460	 -4.615	  1.305
596.464	 -4.620	  1.355
596.468	 -4.625	  1.435
596.472	 -4.635	  1.530
596.476	 -4.635	  1.590
596.480	 -4.645	  1.610
596.484	 -4.655	  1.630
596.488	 -4.650	  1.645
596.492	 -4.645	  1.650
