594.972	 -0.105	  0.015
594.976	 -0.100	  0.013
594.980	 -0.090	  0.015
594.984	 -0.085	  0.022
594.988	 -0.080	  0.033
594.992	 -0.072	  0.037
594.996	 -0.060	  0.028
595.000	 -0.055	  0.015
595.004	 -0.065	  0.015
595.008	 -0.083	  0.025
595.012	 -0.100	  0.037
595.016	 -0.102	  0.037
595.020	 -0.095	  0.030
595.024	 -0.077	  0.025
595.028	 -0.060	  0.022
595.032	 -0.055	  0.022
595.036	 -0.055	  0.025
595.040	 -0.060	  0.028
595.044	 -0.065	  0.028
595.048	 -0.070	  0.025
595.052	 -0.075	  0.025
595.056	 -0.085	  0.028
595.060	 -0.090	  0.030
595.064	 -0.085	  0.028
595.068	 -0.083	  0.025
595.072	 -0.077	  0.025
595.076	 -0.072	  0.025
595.080	 -0.072	  0.028
595.084	 -0.080	  0.033
595.088	 -0.092	  0.035
595.092	 -0.107	  0.035
595.096	 -0.113	  0.035
595.100	 -0.113	  0.035
595.104	 -0.105	  0.040
595.108	 -0.092	  0.045
595.112	 -0.098	  0.045
595.116	 -0.115	  0.045
595.120	 -0.133	  0.048
595.124	 -0.135	  0.045
595.128	 -0.130	  0.033
595.132	 -0.125	  0.025
595.136	 -0.115	  0.030
595.140	 -0.105	  0.037
595.144	 -0.102	  0.043
595.148	 -0.100	  0.040
595.152	 -0.087	  0.022
595.156	 -0.070	 -0.003
595.160	 -0.055	 -0.013
595.164	 -0.040	 -0.003
595.168	 -0.043	  0.015
595.172	 -0.065	  0.030
595.176	 -0.083	  0.037
595.180	 -0.072	  0.052
595.184	 -0.045	  0.070
595.188	 -0.025	  0.058
595.192	 -0.020	  0.018
595.196	 -0.028	 -0.007
595.200	 -0.037	  0.005
595.204	 -0.043	  0.037
595.208	 -0.040	  0.040
595.212	 -0.033	  0.015
595.216	 -0.015	  0.000
595.220	  0.003	  0.007
595.224	  0.010	  0.030
595.228	  0.000	  0.043
595.232	 -0.020	  0.035
595.236	 -0.030	  0.010
595.240	 -0.020	  0.000
595.244	 -0.005	  0.010
595.248	 -0.007	  0.020
595.252	 -0.022	  0.028
595.256	 -0.037	  0.035
595.260	 -0.040	  0.033
595.264	 -0.040	  0.028
595.268	 -0.037	  0.028
595.272	 -0.033	  0.030
595.276	 -0.018	  0.035
595.280	  0.003	  0.037
595.284	  0.010	  0.025
595.288	  0.000	  0.010
595.292	 -0.022	  0.013
595.296	 -0.025	  0.022
595.300	 -0.018	  0.030
595.304	 -0.005	  0.037
595.308	  0.003	  0.030
595.312	  0.010	  0.007
595.316	  0.020	  0.000
595.320	  0.028	  0.005
595.324	  0.037	  0.000
595.328	  0.045	 -0.010
595.332	  0.055	 -0.007
595.336	  0.060	  0.005
595.340	  0.060	  0.015
595.344	  0.052	  0.003
595.348	  0.045	 -0.020
595.352	  0.048	 -0.035
595.356	  0.058	 -0.033
595.360	  0.068	 -0.013
595.364	  0.062	  0.007
595.368	  0.045	  0.025
595.372	  0.015	  0.020
595.376	  0.000	  0.003
595.380	  0.003	 -0.005
595.384	  0.015	  0.003
595.388	  0.010	  0.018
595.392	 -0.010	  0.022
595.396	 -0.035	  0.025
595.400	 -0.045	  0.025
595.404	 -0.043	  0.037
595.408	 -0.035	  0.050
595.412	 -0.037	  0.055
595.416	 -0.040	  0.048
595.420	 -0.040	  0.025
595.424	 -0.040	  0.003
595.428	 -0.040	 -0.007
595.432	 -0.043	 -0.003
595.436	 -0.050	  0.013
595.440	 -0.058	  0.028
595.444	 -0.060	  0.045
595.448	 -0.058	  0.052
595.452	 -0.052	  0.045
595.456	 -0.050	  0.030
595.460	 -0.045	  0.022
595.464	 -0.037	  0.018
595.468	 -0.033	  0.020
595.472	 -0.033	  0.022
595.476	 -0.040	  0.028
595.480	 -0.045	  0.033
595.484	 -0.043	  0.037
595.488	 -0.040	  0.040
595.492	 -0.037	  0.043
595.496	 -0.033	  0.050
595.500	 -0.033	  0.055
595.504	 -0.030	  0.065
595.508	 -0.020	  0.065
595.512	  0.007	  0.052
595.516	  0.052	  0.030
595.520	  0.117	  0.000
595.524	  0.223	 -0.052
595.528	  0.360	 -0.120
595.532	  0.540	 -0.180
595.536	  0.708	 -0.228
595.540	  0.820	 -0.245
595.544	  0.838	 -0.217
595.548	  0.770	 -0.172
595.552	  0.613	 -0.130
595.556	  0.407	 -0.092
595.560	  0.190	 -0.058
595.564	  0.035	 -0.022
595.568	 -0.043	  0.010
595.572	 -0.075	  0.030
595.576	 -0.090	  0.037
595.580	 -0.098	  0.045
595.584	 -0.107	  0.055
