594.872	  0.230	 -0.140
594.876	  0.210	 -0.150
594.880	  0.200	 -0.140
594.884	  0.190	 -0.130
594.888	  0.180	 -0.130
594.892	  0.170	 -0.130
594.896	  0.170	 -0.135
594.900	  0.170	 -0.140
594.904	  0.180	 -0.130
594.908	  0.190	 -0.120
594.912	  0.185	 -0.115
594.916	  0.180	 -0.115
594.920	  0.175	 -0.140
594.924	  0.175	 -0.150
594.928	  0.185	 -0.145
594.932	  0.190	 -0.115
594.936	  0.185	 -0.070
594.940	  0.095	 -0.055
594.944	 -0.050	 -0.070
594.948	 -0.195	 -0.180
594.952	 -0.335	 -0.335
594.956	 -0.150	 -0.615
594.960	  0.175	 -0.940
594.964	  0.500	 -1.270
594.968	  0.825	 -1.595
594.972	  1.150	 -1.620
594.976	  1.475	 -1.570
594.980	  1.800	 -1.375
594.984	  2.125	 -1.155
594.988	  2.450	 -0.875
594.992	  2.775	 -0.595
594.996	  2.485	 -0.440
595.000	  2.795	 -0.580
595.004	  1.830	 -0.165
595.008	  1.500	 -0.040
595.012	  1.175	 -0.010
595.016	  0.845	  0.020
595.020	  0.520	  0.035
595.024	  0.220	  0.050
595.028	  0.110	  0.075
595.032	  0.020	  0.100
595.036	  0.005	  0.085
595.040	 -0.010	  0.070
595.044	 -0.025	  0.085
595.048	 -0.040	  0.100
595.052	 -0.050	  0.105
595.056	 -0.060	  0.110
595.060	 -0.060	  0.100
595.064	 -0.060	  0.095
595.068	 -0.065	  0.115
595.072	 -0.070	  0.130
595.076	 -0.075	  0.135
595.080	 -0.080	  0.140
595.084	 -0.085	  0.125
595.088	 -0.095	  0.125
595.092	 -0.110	  0.135
595.096	 -0.120	  0.145
595.100	 -0.125	  0.155
595.104	 -0.135	  0.155
595.108	 -0.145	  0.145
595.112	 -0.155	  0.150
595.116	 -0.165	  0.170
595.120	 -0.180	  0.190
595.124	 -0.195	  0.205
595.128	 -0.205	  0.205
595.132	 -0.215	  0.195
595.136	 -0.220	  0.205
595.140	 -0.220	  0.225
595.144	 -0.230	  0.245
595.148	 -0.245	  0.265
595.152	 -0.260	  0.270
595.156	 -0.275	  0.270
595.160	 -0.285	  0.310
595.164	 -0.295	  0.355
595.168	 -0.305	  0.380
595.172	 -0.310	  0.400
595.176	 -0.320	  0.420
595.180	 -0.330	  0.440
595.184	 -0.350	  0.495
595.188	 -0.370	  0.540
595.192	 -0.380	  0.570
595.196	 -0.390	  0.600
595.200	 -0.410	  0.610
595.204	 -0.430	  0.625
595.208	 -0.450	  0.665
595.212	 -0.475	  0.705
595.216	 -0.495	  0.725
595.220	 -0.520	  0.740
595.224	 -0.555	  0.735
595.228	 -0.590	  0.730
595.232	 -0.620	  0.740
595.236	 -0.655	  0.750
595.240	 -0.695	  0.740
595.244	 -0.730	  0.710
595.248	 -0.760	  0.660
595.252	 -0.795	  0.615
595.256	 -0.830	  0.580
595.260	 -0.860	  0.535
595.264	 -0.880	  0.485
595.268	 -0.895	  0.425
595.272	 -0.910	  0.355
595.276	 -0.915	  0.300
595.280	 -0.895	  0.250
595.284	 -0.870	  0.210
595.288	 -0.840	  0.170
595.292	 -0.795	  0.125
595.296	 -0.745	  0.075
595.300	 -0.670	  0.050
595.304	 -0.595	  0.035
595.308	 -0.520	  0.025
595.312	 -0.440	  0.015
595.316	 -0.375	 -0.010
595.320	 -0.310	 -0.035
595.324	 -0.260	 -0.040
595.328	 -0.215	 -0.035
595.332	 -0.165	 -0.025
595.336	 -0.110	 -0.010
595.340	 -0.095	 -0.030
595.344	 -0.080	 -0.050
595.348	 -0.065	 -0.040
595.352	 -0.050	 -0.030
595.356	 -0.050	 -0.025
595.360	 -0.050	 -0.020
595.364	 -0.050	 -0.030
595.368	 -0.050	 -0.040
595.372	 -0.045	 -0.040
595.376	 -0.040	 -0.035
595.380	 -0.040	 -0.015
595.384	 -0.040	  0.000
595.388	 -0.035	 -0.015
595.392	 -0.030	 -0.030
595.396	 -0.035	 -0.025
595.400	 -0.040	 -0.015
595.404	 -0.030	  0.000
595.408	 -0.020	  0.005
595.412	 -0.020	 -0.010
595.416	 -0.020	 -0.020
595.420	 -0.005	 -0.005
595.424	  0.005	  0.005
595.428	  0.015	  0.020
595.432	  0.020	  0.025
595.436	  0.020	  0.010
595.440	  0.020	  0.000
595.444	  0.025	  0.005
595.448	  0.030	  0.015
595.452	  0.030	  0.025
595.456	  0.030	  0.020
595.460	  0.035	  0.005
595.464	  0.040	  0.000
595.468	  0.035	  0.000
595.472	  0.030	  0.000
595.476	  0.025	  0.005
595.480	  0.015	 -0.005
595.484	  0.005	 -0.025
595.488	  0.000	 -0.030
595.492	  0.000	 -0.035
595.496	  0.000	 -0.035
595.500	  0.000	 -0.040
595.504	 -0.020	 -0.035
595.508	 -0.030	 -0.050
595.512	 -0.030	 -0.055
595.516	 -0.030	 -0.060
595.520	 -0.035	 -0.050
595.524	 -0.040	 -0.040
595.528	 -0.035	 -0.060
595.532	 -0.030	 -0.080
595.536	 -0.035	 -0.090
595.540	 -0.040	 -0.100
595.544	 -0.045	 -0.085
595.548	 -0.050	 -0.075
595.552	 -0.045	 -0.095
595.556	 -0.040	 -0.110
595.560	 -0.040	 -0.110
595.564	 -0.040	 -0.105
595.568	 -0.035	 -0.085
595.572	 -0.030	 -0.080
595.576	 -0.035	 -0.105
595.580	 -0.040	 -0.120
595.584	 -0.040	 -0.120
595.588	 -0.045	 -0.115
595.592	 -0.055	 -0.105
595.596	 -0.060	 -0.105
595.600	 -0.055	 -0.115
595.604	 -0.050	 -0.125
595.608	 -0.050	 -0.135
595.612	 -0.050	 -0.130
595.616	 -0.055	 -0.115
595.620	 -0.060	 -0.115
595.624	 -0.060	 -0.125
595.628	 -0.060	 -0.130
595.632	 -0.065	 -0.135
595.636	 -0.070	 -0.130
595.640	 -0.075	 -0.115
595.644	 -0.085	 -0.120
595.648	 -0.095	 -0.135
595.652	 -0.100	 -0.140
595.656	 -0.105	 -0.145
595.660	 -0.110	 -0.140
595.664	 -0.115	 -0.125
595.668	 -0.120	 -0.130
595.672	 -0.120	 -0.140
595.676	 -0.130	 -0.140
595.680	 -0.140	 -0.140
595.684	 -0.150	 -0.125
595.688	 -0.160	 -0.110
595.692	 -0.165	 -0.125
595.696	 -0.170	 -0.140
595.700	 -0.175	 -0.145
595.704	 -0.180	 -0.150
595.708	 -0.185	 -0.130
595.712	 -0.190	 -0.110
595.716	 -0.205	 -0.125
595.720	 -0.220	 -0.140
595.724	 -0.220	 -0.135
595.728	 -0.220	 -0.130
595.732	 -0.225	 -0.120
595.736	 -0.230	 -0.110
595.740	 -0.235	 -0.120
595.744	 -0.240	 -0.130
595.748	 -0.240	 -0.130
595.752	 -0.240	 -0.125
595.756	 -0.245	 -0.110
595.760	 -0.250	 -0.105
595.764	 -0.245	 -0.115
595.768	 -0.240	 -0.115
595.772	 -0.245	 -0.105
595.776	 -0.250	 -0.075
595.780	 -0.250	 -0.025
595.784	 -0.240	  0.000
595.788	 -0.220	  0.015
595.792	 -0.195	  0.015
595.796	 -0.170	  0.005
595.800	 -0.150	  0.020
595.804	 -0.135	  0.045
595.808	 -0.130	  0.050
595.812	 -0.130	  0.045
595.816	 -0.100	  0.030
595.820	 -0.065	  0.015
595.824	 -0.015	 -0.025
595.828	  0.035	 -0.065
595.832	  0.050	 -0.070
595.836	  0.070	 -0.060
595.840	  0.075	 -0.075
595.844	  0.080	 -0.090
595.848	  0.110	 -0.080
595.852	  0.140	 -0.070
595.856	  0.165	 -0.055
595.860	  0.185	 -0.045
595.864	  0.125	 -0.085
595.868	  0.080	 -0.120
595.872	  0.065	 -0.120
595.876	  0.035	 -0.125
595.880	 -0.035	 -0.155
595.884	 -0.095	 -0.180
595.888	 -0.125	 -0.190
595.892	 -0.160	 -0.200
595.896	 -0.190	 -0.190
595.900	 -0.210	 -0.180
595.904	 -0.205	 -0.185
595.908	 -0.200	 -0.190
595.912	 -0.205	 -0.195
595.916	 -0.210	 -0.200
595.920	 -0.205	 -0.185
595.924	 -0.200	 -0.185
595.928	 -0.195	 -0.195
595.932	 -0.190	 -0.205
595.936	 -0.190	 -0.220
595.940	 -0.180	 -0.220
595.944	 -0.160	 -0.200
595.948	 -0.150	 -0.200
595.952	 -0.150	 -0.220
595.956	 -0.145	 -0.185
595.960	 -0.135	 -0.120
595.964	 -0.265	 -0.175
595.968	 -0.445	 -0.280
595.972	 -0.505	 -0.565
595.976	 -0.540	 -0.890
595.980	 -0.275	 -1.220
595.984	  0.050	 -1.545
595.988	  0.375	 -1.875
595.992	  0.700	 -2.200
595.996	  1.025	 -2.020
596.000	  0.720	 -2.220
596.004	  1.680	 -1.485
596.008	  2.005	 -1.160
596.012	  2.330	 -0.835
596.016	  2.595	 -0.530
596.020	  2.270	 -0.370
596.024	  1.940	 -0.220
596.028	  1.615	 -0.145
596.032	  1.285	 -0.070
596.036	  0.960	 -0.010
596.040	  0.630	  0.040
596.044	  0.305	  0.055
596.048	  0.020	  0.070
596.052	 -0.140	  0.065
596.056	 -0.250	  0.065
596.060	 -0.255	  0.080
596.064	 -0.260	  0.095
596.068	 -0.270	  0.110
596.072	 -0.280	  0.120
596.076	 -0.285	  0.115
596.080	 -0.290	  0.115
596.084	 -0.295	  0.130
596.088	 -0.300	  0.145
596.092	 -0.305	  0.155
596.096	 -0.310	  0.160
596.100	 -0.310	  0.155
